id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/15/value
2353338487,20,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,1,41.5,10.6,2021-11-07T18:48:07.502Z,2021-11-07T18:48:09Z,3217967583,140,31.2,3217967579,56,Back,3217967589,212,43.3,3217967587,141,72.3,3217967593,1,,3217967591,213,1.8,3217967575,196,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338521,21,1,1,2,38,5rurqie3qt1qav9ir5mkqinn,1,31.2,72.3,2021-11-07T18:48:09.517Z,2021-11-07T18:48:13Z,3217967769,56,Back,3217967777,213,0.6,3217967775,212,19.6,3217967771,140,46.4,3217967773,141,89.0,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338567,22,1,1,2,41,5rurqie3qt1qav9ir5mkqinn,1,47.8,89.6,2021-11-07T18:48:12.942Z,2021-11-07T18:48:17Z,3217968051,1,,3217968037,155,,3217968041,56,Center,3217968043,140,75.5,3217968045,141,57.5,3217968047,212,36.4,3217968049,213,5.6,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338573,23,1,1,2,42,5rurqie3qt1qav9ir5mkqinn,0,75.5,57.5,2021-11-07T18:48:14.254Z,2021-11-07T18:49:15Z,3217968099,140,79.5,3217968103,212,6.2,3217968101,141,50.7,3217968097,56,Center,3217968105,213,5.4,3217968095,168,,3217968093,3,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338563,41,1,1,2,44,cz26xwowfjp8ei14n9z2ac135,0,18.7,44.9,2021-11-07T18:48:15.638Z,2021-11-07T18:48:17Z,3217968025,56,Back,3217968031,212,13.3,3217968023,3,,3217968033,213,6.0,3217968027,140,30.9,3217968029,141,39.8,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338667,24,1,1,2,50,5rurqie3qt1qav9ir5mkqinn,1,65.8,34.6,2021-11-07T18:48:21.534Z,2021-11-07T18:48:25Z,3217968595,56,Center,3217968597,140,68.2,3217968599,141,68.1,3217968601,212,22.9,3217968603,213,1.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338705,25,1,1,2,54,5rurqie3qt1qav9ir5mkqinn,1,65.4,74.4,2021-11-07T18:48:25.829Z,2021-11-07T18:48:29Z,3217968801,56,Left,3217968803,140,78.6,3217968805,141,85.3,3217968807,212,15.7,3217968809,213,0.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338727,26,1,1,2,58,5rurqie3qt1qav9ir5mkqinn,1,78.6,85.3,2021-11-07T18:48:29.629Z,2021-11-07T18:48:30Z,3217968913,140,64.3,3217968911,56,Center,3217968915,141,72.3,3217968917,212,17.4,3217968919,213,3.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338783,27,1,1,2,59,5rurqie3qt1qav9ir5mkqinn,1,64.3,72.3,2021-11-07T18:48:30.542Z,2021-11-07T18:48:34Z,3217969169,213,4.2,3217969167,212,34.0,3217969171,1,,3217969165,141,28.9,3217969161,56,Back,3217969163,140,48.3,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338829,28,1,1,3,3,5rurqie3qt1qav9ir5mkqinn,1,53.9,41.6,2021-11-07T18:48:34.550Z,2021-11-07T18:48:37Z,3217969379,212,17.5,3217969377,141,64.6,3217969381,213,1.1,3217969373,56,Center,3217969375,140,61.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338847,29,1,1,3,5,5rurqie3qt1qav9ir5mkqinn,0,61.4,64.6,2021-11-07T18:48:37.229Z,2021-11-07T18:48:38Z,3217969449,56,Center,3217969453,141,35.1,3217969451,140,74.7,3217969455,212,24.4,3217969457,213,5.3,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338879,42,1,1,3,7,cz26xwowfjp8ei14n9z2ac135,1,26.6,62.9,2021-11-07T18:48:38.773Z,2021-11-07T18:48:40Z,3217969635,140,35.0,3217969633,56,Back,3217969637,141,73.2,3217969639,212,11.3,3217969641,213,0.7,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338887,43,49,1,3,9,cz26xwowfjp8ei14n9z2ac135,1,35,73.2,2021-11-07T18:48:40.478Z,2021-11-07T18:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338929,44,1,1,3,10,cz26xwowfjp8ei14n9z2ac135,1,35.1,73.2,2021-11-07T18:48:41.997Z,2021-11-07T18:48:43Z,3217969889,213,5.2,3217969885,141,36.1,3217969887,212,27.9,3217969883,140,46.5,3217969881,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353338971,45,1,1,3,12,cz26xwowfjp8ei14n9z2ac135,1,46.5,36.1,2021-11-07T18:48:43.668Z,2021-11-07T18:48:47Z,3217970113,56,Back,3217970115,140,42.2,3217970119,212,16.5,3217970117,141,12.8,3217970121,213,4.4,,,,,,,,,,nygly0mk02elp9ylmq30xhw5,T. Yallop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339017,46,1,1,3,16,cz26xwowfjp8ei14n9z2ac135,0,42.2,12.8,2021-11-07T18:48:47.566Z,2021-11-07T18:48:51Z,3217970333,155,,3217970335,56,Center,3217970345,1,,3217970341,212,48.2,3217970343,213,0.6,3217970339,141,51.5,3217970337,140,80.7,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339021,30,49,1,3,20,5rurqie3qt1qav9ir5mkqinn,1,30.1,40.4,2021-11-07T18:48:51.501Z,2021-11-07T18:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339061,31,1,1,3,21,5rurqie3qt1qav9ir5mkqinn,0,28.5,34.9,2021-11-07T18:48:52.750Z,2021-11-07T18:48:55Z,3217970549,140,47.3,3217970547,56,Back,3217970555,213,5.6,3217970551,141,11.9,3217970553,212,25.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339105,47,8,1,3,26,cz26xwowfjp8ei14n9z2ac135,1,51.8,88.7,2021-11-07T18:48:57.310Z,2021-11-07T18:49:11Z,3217970739,56,Left,,,,,,,,,,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339111,48,49,1,3,26,cz26xwowfjp8ei14n9z2ac135,1,51.8,88.7,2021-11-07T18:48:58.302Z,2021-11-07T18:48:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339175,49,1,1,3,27,cz26xwowfjp8ei14n9z2ac135,1,63.5,89.3,2021-11-07T18:48:59.117Z,2021-11-07T18:49:03Z,3217971043,140,91.0,3217971041,56,Left,3217971047,212,28.9,3217971045,141,88.7,3217971049,213,6.3,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339185,50,50,1,3,31,cz26xwowfjp8ei14n9z2ac135,1,94,88,2021-11-07T18:49:03.012Z,2021-11-07T18:49:05Z,3217971107,56,Left,3217971109,286,,3217971127,233,32,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339173,32,7,1,3,31,5rurqie3qt1qav9ir5mkqinn,0,6,12,2021-11-07T18:49:03.013Z,2021-11-07T18:49:04Z,3217971113,233,50,3217971033,56,Back,3217971035,285,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339215,33,6,1,3,33,5rurqie3qt1qav9ir5mkqinn,0,2.2,11.4,2021-11-07T18:49:05.205Z,2021-11-07T19:36:50Z,3217971307,233,51,3217971287,73,,3217971285,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339219,51,6,1,3,33,cz26xwowfjp8ei14n9z2ac135,1,97.8,88.6,2021-11-07T18:49:05.205Z,2021-11-07T18:49:07Z,3217971303,233,33,3217971297,56,Left,3217971299,73,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339555,52,1,1,4,0,cz26xwowfjp8ei14n9z2ac135,1,99.5,99.5,2021-11-07T18:49:31.486Z,2021-11-07T18:49:36Z,3217973169,213,4.5,3217973167,212,37.4,3217973163,140,92.2,3217973161,56,Center,3217973165,141,45.7,3217973171,1,,3217973157,155,,3217973159,223,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,3217973153,2,3217973155,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339575,53,1,1,4,5,cz26xwowfjp8ei14n9z2ac135,1,92.2,45.7,2021-11-07T18:49:36.525Z,2021-11-07T18:51:10Z,3217973247,56,Center,3217973249,140,93.6,3217977891,154,,3217977889,210,13,3217973255,213,1.1,3217973253,212,3.1,3217973251,141,49.7,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339579,54,13,1,4,6,cz26xwowfjp8ei14n9z2ac135,1,93.6,49.7,2021-11-07T18:49:37.813Z,2021-11-07T18:51:10Z,3217977909,154,,3217977907,29,,3217977905,84,,3217973277,56,Center,3217977915,102,43.4,3217977911,55,53,3217977919,328,,3217973275,17,,enjtkmi8hjldw767n70b6mxg5,C. Walker,3217977917,103,3217977923,231,,8.3,49.1,3217977921,230,99.3,3217974873,20,3217974871,25,,,,,,,,,,,,,,,,,
2353339583,34,5,1,4,7,5rurqie3qt1qav9ir5mkqinn,1,-1.2,57.8,2021-11-07T18:49:39.174Z,2021-11-07T18:49:40Z,3217973315,233,55,3217973309,346,,3217973307,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339585,55,5,1,4,7,cz26xwowfjp8ei14n9z2ac135,0,101.2,42.2,2021-11-07T18:49:39.174Z,2021-11-07T19:40:37Z,3217973337,233,34,3217973311,56,Center,3217973313,346,,,,,,,,,,,,,,,,,enjtkmi8hjldw767n70b6mxg5,C. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353341123,64,1,1,4,30,5rurqie3qt1qav9ir5mkqinn,1,3.3,46.7,2021-11-07T18:50:02.158Z,2021-11-07T20:38:29Z,3217981369,141,33.1,3217981407,189,,3217981367,140,30.4,3217981373,213,6.0,3217981371,212,29.9,3217981557,124,,3217981561,237,,3217981365,56,Back,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339837,35,4,1,4,31,5rurqie3qt1qav9ir5mkqinn,1,29,34.9,2021-11-07T18:50:02.525Z,2021-11-07T18:50:04Z,3217974629,152,,3217974625,13,,3217974635,285,,3217974627,56,Back,3217974631,265,,3217974731,233,56,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339861,56,4,1,4,31,cz26xwowfjp8ei14n9z2ac135,0,71,65.1,2021-11-07T18:50:02.526Z,2021-11-07T18:50:05Z,3217974701,56,Center,3217974703,152,,3217974705,265,,3217974699,13,,3217974741,233,35,3217974707,286,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353339969,36,1,1,4,33,5rurqie3qt1qav9ir5mkqinn,0,26.2,27.3,2021-11-07T18:50:04.349Z,2021-11-07T19:38:40Z,3217975307,213,1.5,3217975297,152,,3217975299,56,Back,3217975331,189,,3217975305,212,15.4,3217975295,5,,3217975303,141,49.9,3217975301,140,26.6,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340041,57,15,1,4,41,cz26xwowfjp8ei14n9z2ac135,1,68.2,46.9,2021-11-07T18:50:12.837Z,2021-11-07T19:36:49Z,3218140507,215,,3218140503,102,50.1,3218140501,79,,3218140505,103,20.3,3217975601,22,,3218153213,233,37,3218140515,147,49.6,3218140511,146,92.5,nygly0mk02elp9ylmq30xhw5,T. Yallop,3218138909,18,3218138907,72,,,,3217975611,56,Center,3217975619,458,,,,,,,,,,,,,,,,,,,
2353339995,37,10,1,4,41,5rurqie3qt1qav9ir5mkqinn,1,0.9,50,2021-11-07T18:50:12.937Z,2021-11-07T19:36:49Z,3217975441,56,Back,3217975439,182,,3217975437,178,,3217978317,176,,3218153243,233,57,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340017,38,49,1,4,50,5rurqie3qt1qav9ir5mkqinn,1,39.3,93.9,2021-11-07T18:50:21.766Z,2021-11-07T18:50:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340063,39,1,1,4,51,5rurqie3qt1qav9ir5mkqinn,1,39.3,93.9,2021-11-07T18:50:22.310Z,2021-11-07T18:50:26Z,3217975705,141,67.8,3217975701,56,Back,3217975703,140,20.3,3217975709,213,3.9,3217975707,212,26.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340121,40,1,1,4,54,5rurqie3qt1qav9ir5mkqinn,1,20.5,72.3,2021-11-07T18:50:26.164Z,2021-11-07T18:50:33Z,3217975983,212,24.3,3217975981,141,37.1,3217975985,213,4.5,3217975977,56,Back,3217975979,140,16.4,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340135,41,1,1,5,1,5rurqie3qt1qav9ir5mkqinn,1,21.3,37.4,2021-11-07T18:50:32.981Z,2021-11-07T20:38:23Z,3217976079,213,6.1,3217976077,212,28.6,3217976075,141,29.8,3217976073,140,48.1,3217976071,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340141,42,61,1,5,3,5rurqie3qt1qav9ir5mkqinn,0,48.1,29.8,2021-11-07T18:50:34.661Z,2021-11-07T18:50:35Z,3217976091,56,Back,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340233,43,1,1,5,7,5rurqie3qt1qav9ir5mkqinn,1,36.7,11,2021-11-07T18:50:38.470Z,2021-11-07T18:50:42Z,3217976535,141,9.7,3217976537,212,40.4,3217976533,140,75.2,3217976531,56,Right,3217976541,213,6.3,3217976545,1,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340239,44,50,1,5,11,5rurqie3qt1qav9ir5mkqinn,1,82.6,8.6,2021-11-07T18:50:42.445Z,2021-11-07T18:50:44Z,3217976571,286,,3217976709,233,58,3217976569,56,Right,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340255,58,7,1,5,11,cz26xwowfjp8ei14n9z2ac135,1,17.4,91.4,2021-11-07T18:50:42.446Z,2021-11-07T18:50:44Z,3217976665,56,Back,3217976667,285,,3217976663,167,,3217976689,233,44,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340309,45,5,1,5,12,5rurqie3qt1qav9ir5mkqinn,1,86.8,-0.8,2021-11-07T18:50:43.661Z,2021-11-07T18:51:34Z,3217976941,347,,3217979189,233,59,3217976939,56,Right,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340491,59,5,1,5,12,cz26xwowfjp8ei14n9z2ac135,0,13.2,100.8,2021-11-07T18:50:43.661Z,2021-11-07T19:40:38Z,3217977883,347,,3217979217,233,45,3217977881,56,Back,,,,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340353,46,1,1,5,17,5rurqie3qt1qav9ir5mkqinn,1,88.9,0,2021-11-07T18:50:48.965Z,2021-11-07T18:50:53Z,3217977195,1,,3217977191,212,22.9,3217977193,213,2.8,3217977189,141,10.4,3217977187,140,68.4,3217977185,56,Right,3217977183,107,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340371,47,1,1,5,22,5rurqie3qt1qav9ir5mkqinn,1,71.7,15.2,2021-11-07T18:50:53.877Z,2021-11-07T18:50:56Z,3217977313,213,3.3,3217977311,212,22.5,3217977309,141,8.5,3217977305,56,Right,3217977307,140,50.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340401,48,1,1,5,25,5rurqie3qt1qav9ir5mkqinn,1,50.7,8.5,2021-11-07T18:50:56.429Z,2021-11-07T18:50:59Z,3217977447,212,32.2,3217977449,213,2.1,3217977451,1,,3217977443,140,34.8,3217977441,56,Back,3217977445,141,49.0,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340417,49,1,1,5,28,5rurqie3qt1qav9ir5mkqinn,1,34.2,47.6,2021-11-07T18:50:59.341Z,2021-11-07T18:51:01Z,3217977523,140,43.5,3217977521,56,Back,3217977525,141,72.6,3217977529,213,1.0,3217977527,212,19.6,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340465,50,1,1,5,31,5rurqie3qt1qav9ir5mkqinn,1,55.1,76.1,2021-11-07T18:51:03.013Z,2021-11-07T18:51:06Z,3217977759,56,Center,3217977763,141,66.6,3217977761,140,67.2,3217977765,212,14.3,3217977767,213,5.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340507,51,1,1,5,35,5rurqie3qt1qav9ir5mkqinn,1,59.5,70.6,2021-11-07T18:51:06.741Z,2021-11-07T18:51:11Z,3217977985,140,75.8,3217977983,56,Left,3217977987,141,93.3,3217977989,212,23.0,3217977991,213,0.7,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340519,52,1,1,5,39,5rurqie3qt1qav9ir5mkqinn,0,80.8,92.3,2021-11-07T18:51:10.765Z,2021-11-07T18:51:12Z,3217978055,2,,3217978063,141,48.4,3217978061,140,98.9,3217978065,212,35.4,3217978057,155,,3217978059,56,Center,3217978069,1,,3217978067,213,5.3,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340525,60,52,1,5,41,cz26xwowfjp8ei14n9z2ac135,1,0.6,50.1,2021-11-07T18:51:12.957Z,2021-11-07T18:51:13Z,,,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340573,61,1,1,5,45,cz26xwowfjp8ei14n9z2ac135,0,9.2,47.2,2021-11-07T18:51:16.342Z,2021-11-07T18:51:18Z,3217978345,213,6.0,3217978341,141,23.4,3217978343,212,60.0,3217978337,140,64.2,3217978347,1,,3217978333,199,,3217978335,56,Center,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340609,53,1,1,5,48,5rurqie3qt1qav9ir5mkqinn,1,28.8,79.3,2021-11-07T18:51:19.333Z,2021-11-07T18:51:21Z,3217978499,212,28.8,3217978497,141,73.3,3217978501,213,6.1,3217978495,140,56.0,3217978491,3,,3217978493,56,Center,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340615,54,49,1,5,49,5rurqie3qt1qav9ir5mkqinn,1,56,73.3,2021-11-07T18:51:20.749Z,2021-11-07T18:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340649,55,1,1,5,49,5rurqie3qt1qav9ir5mkqinn,1,56,73.3,2021-11-07T18:51:21.093Z,2021-11-07T18:51:24Z,3217978665,213,4.5,3217978663,212,22.1,3217978661,141,41.5,3217978659,140,51.6,3217978657,56,Center,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340679,56,1,1,5,52,5rurqie3qt1qav9ir5mkqinn,1,52.7,47.2,2021-11-07T18:51:23.446Z,2021-11-07T18:51:28Z,3217978839,56,Back,3217978843,141,21.8,3217978841,140,37.7,3217978849,213,4.0,3217978845,212,23.4,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340723,57,1,1,5,56,5rurqie3qt1qav9ir5mkqinn,1,37.7,21.8,2021-11-07T18:51:28.133Z,2021-11-07T18:51:33Z,3217979105,213,1.0,3217979097,56,Left,3217979103,212,58.3,3217979101,141,93.2,3217979099,140,68.5,3217979107,1,,3217979093,155,,3217979095,196,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340763,58,1,1,6,1,5rurqie3qt1qav9ir5mkqinn,1,69.4,93.2,2021-11-07T18:51:32.381Z,2021-11-07T18:51:35Z,3217979321,213,5.3,3217979319,212,10.8,3217979317,141,80.0,3217979315,140,75.2,3217979313,56,Left,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340791,59,1,1,6,3,5rurqie3qt1qav9ir5mkqinn,1,75.2,82.3,2021-11-07T18:51:34.861Z,2021-11-07T18:51:38Z,3217979461,141,90.0,3217979463,212,13.1,3217979465,213,0.4,3217979459,140,86.6,3217979457,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340827,60,1,1,6,7,5rurqie3qt1qav9ir5mkqinn,1,83.2,86,2021-11-07T18:51:38.317Z,2021-11-07T18:51:42Z,3217979659,56,Center,3217979663,141,71.5,3217979661,140,61.5,3217979667,213,3.6,3217979665,212,24.8,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340849,61,1,1,6,10,5rurqie3qt1qav9ir5mkqinn,1,61.5,71.5,2021-11-07T18:51:41.821Z,2021-11-07T18:51:44Z,3217979779,56,Center,3217979793,212,26.9,3217979795,213,6.3,3217979783,140,87.1,3217979787,141,70.3,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340857,62,1,1,6,12,5rurqie3qt1qav9ir5mkqinn,0,87.1,70.3,2021-11-07T18:51:44.253Z,2021-11-07T18:51:46Z,3217979837,213,4.9,3217979827,56,Center,3217979829,140,88.6,3217979913,236,,3217979915,233,62,3217979831,141,59.1,3217979835,212,7.8,3217979919,286,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340873,62,74,1,6,12,cz26xwowfjp8ei14n9z2ac135,1,8,32.7,2021-11-07T18:51:44.254Z,2021-11-07T19:41:54Z,3217979911,285,,3217979909,56,Back,3217979955,233,62,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340899,63,12,1,6,18,cz26xwowfjp8ei14n9z2ac135,1,12.1,30.6,2021-11-07T18:51:49.725Z,2021-11-07T18:52:04Z,3217980069,213,5.4,3217980065,141,0.0,3217980067,212,29.3,3217980061,56,Back,3217980063,140,30.8,3217980109,167,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353340951,63,5,1,6,19,5rurqie3qt1qav9ir5mkqinn,1,78.2,101.2,2021-11-07T18:51:50.392Z,2021-11-07T19:40:38Z,3217980299,56,Left,3217980301,347,,3217980369,233,64,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
