id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2335765975,32,1,1,3,45,36tr17foeaf9ejjmt2txuoy3y,1,43.3,100,2021-09-26T17:49:40.517Z,2021-09-26T17:49:42Z,3125716643,213,3.7,3125716633,107,,3125716635,56,Back,3125716639,141,90.9,3125716637,140,31.1,3125716641,212,14.8,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766025,33,1,1,3,47,36tr17foeaf9ejjmt2txuoy3y,1,31.1,90.9,2021-09-26T17:49:42.094Z,2021-09-26T17:49:44Z,3125716909,213,0.5,3125716905,141,95.7,3125716903,140,36.7,3125716901,56,Back,3125716907,212,6.7,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766047,34,1,1,3,49,36tr17foeaf9ejjmt2txuoy3y,0,40.2,97.2,2021-09-26T17:49:44.645Z,2021-09-26T17:49:46Z,3125717131,233,30,3125716997,213,6.1,3125716991,140,43.4,3125716993,141,96.3,3125716995,212,3.4,3125717129,236,,3125716989,56,Back,3125717135,286,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766061,30,74,1,3,49,5rurqie3qt1qav9ir5mkqinn,1,60.5,4.4,2021-09-26T17:49:44.646Z,2021-09-26T18:02:20Z,3125717137,233,34,3125717085,285,,3125717083,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766095,31,49,1,3,52,5rurqie3qt1qav9ir5mkqinn,1,60.1,10,2021-09-26T17:49:47.837Z,2021-09-26T17:50:02Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766121,32,1,1,3,53,5rurqie3qt1qav9ir5mkqinn,1,60.1,10,2021-09-26T17:49:48.478Z,2021-09-26T17:49:57Z,3125717407,141,16.1,3125717411,213,2.2,3125717409,212,5.1,3125717403,56,Right,3125717405,140,57.2,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766143,33,1,1,3,54,5rurqie3qt1qav9ir5mkqinn,0,57.2,16.1,2021-09-26T17:49:49.678Z,2021-09-26T17:50:07Z,3125717515,140,78.3,3125717513,56,Center,3125717525,213,0.5,3125717521,212,25.2,3125717517,141,33.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766117,35,49,1,3,55,36tr17foeaf9ejjmt2txuoy3y,1,28.1,67.3,2021-09-26T17:49:50.255Z,2021-09-26T17:49:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766185,36,1,1,3,56,36tr17foeaf9ejjmt2txuoy3y,1,22.5,68.8,2021-09-26T17:49:51.197Z,2021-09-26T17:49:54Z,3125717739,140,8.5,3125717741,141,56.9,3125717737,56,Back,3125717743,212,16.8,3125717745,213,3.6,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766257,37,1,1,3,59,36tr17foeaf9ejjmt2txuoy3y,1,6,53,2021-09-26T17:49:54.013Z,2021-09-26T17:49:59Z,3125718117,140,15.3,3125718123,213,0.8,3125718121,212,14.5,3125718119,141,68.8,3125718115,56,Back,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766293,38,1,1,4,4,36tr17foeaf9ejjmt2txuoy3y,1,23.8,48.7,2021-09-26T17:49:59.397Z,2021-09-26T17:50:02Z,3125718281,212,19.0,3125718275,56,Back,3125718279,141,21.3,3125718277,140,27.3,3125718283,213,4.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766319,39,1,1,4,7,36tr17foeaf9ejjmt2txuoy3y,1,27.3,21.3,2021-09-26T17:50:02.189Z,2021-09-26T17:50:03Z,3125718447,141,18.3,3125718451,213,6.1,3125718449,212,14.0,3125718443,56,Back,3125718445,140,40.5,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766339,40,1,1,4,8,36tr17foeaf9ejjmt2txuoy3y,1,40.5,18.3,2021-09-26T17:50:03.832Z,2021-09-26T17:50:05Z,3125718543,56,Back,3125718545,140,36.8,3125718551,141,6.4,3125718559,213,4.3,3125718555,212,9.0,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766397,41,1,1,4,10,36tr17foeaf9ejjmt2txuoy3y,1,36.8,6.4,2021-09-26T17:50:05.077Z,2021-09-26T17:50:09Z,3125718867,212,14.6,3125718861,56,Back,3125718869,213,2.7,3125718863,140,24.2,3125718865,141,15.6,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766417,42,1,1,4,14,36tr17foeaf9ejjmt2txuoy3y,1,16.6,22.7,2021-09-26T17:50:09.077Z,2021-09-26T17:50:11Z,3125718957,140,5.9,3125718961,212,17.3,3125718955,56,Back,3125718959,141,42.1,3125718963,213,2.3,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766427,43,1,1,4,15,36tr17foeaf9ejjmt2txuoy3y,1,5.9,42.1,2021-09-26T17:50:10.893Z,2021-09-26T17:50:12Z,3125719031,213,5.3,3125719027,141,24.3,3125719025,140,13.5,3125719023,56,Back,3125719029,212,14.5,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766499,44,1,1,4,17,36tr17foeaf9ejjmt2txuoy3y,1,13.5,24.3,2021-09-26T17:50:12.253Z,2021-09-26T17:50:18Z,3125719385,56,Back,3125719389,141,33.1,3125719393,213,0.6,3125719391,212,10.8,3125719387,140,22.1,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766531,45,1,1,4,23,36tr17foeaf9ejjmt2txuoy3y,1,29.2,20.4,2021-09-26T17:50:18.381Z,2021-09-26T17:50:21Z,3125719547,213,3.2,3125719541,140,15.2,3125719539,56,Back,3125719543,141,18.5,3125719545,212,14.8,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766573,46,1,1,4,26,36tr17foeaf9ejjmt2txuoy3y,1,15.2,18.5,2021-09-26T17:50:21.517Z,2021-09-26T17:50:25Z,3125719769,140,27.7,3125719777,1,,3125719771,141,62.9,3125719775,213,1.2,3125719773,212,32.9,3125719767,56,Back,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766605,47,1,1,4,30,36tr17foeaf9ejjmt2txuoy3y,1,27.2,45.2,2021-09-26T17:50:25.165Z,2021-09-26T17:50:27Z,3125719977,56,Back,3125719985,213,4.3,3125719983,212,14.8,3125719981,141,25.5,3125719979,140,21.3,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766647,48,1,1,4,32,36tr17foeaf9ejjmt2txuoy3y,1,22.1,25.3,2021-09-26T17:50:26.925Z,2021-09-26T17:50:31Z,3125720219,140,34.4,3125720225,213,6.2,3125720223,212,12.9,3125720221,141,24.1,3125720217,56,Back,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766733,49,1,1,4,36,36tr17foeaf9ejjmt2txuoy3y,1,23.7,39.2,2021-09-26T17:50:31.093Z,2021-09-26T17:50:36Z,3125720683,213,1.9,3125720675,141,67.2,3125720673,140,18.5,3125720679,212,19.8,3125720671,56,Back,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766803,50,1,1,4,41,36tr17foeaf9ejjmt2txuoy3y,1,26.9,53.1,2021-09-26T17:50:35.957Z,2021-09-26T17:50:39Z,3125721011,212,22.0,3125721007,140,34.2,3125721005,56,Back,3125721013,213,5.1,3125721009,141,22.7,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766853,51,1,1,4,44,36tr17foeaf9ejjmt2txuoy3y,1,34.7,22.2,2021-09-26T17:50:39.269Z,2021-09-26T17:50:43Z,3125721259,56,Right,3125721263,141,4.0,3125721265,212,31.6,3125721261,140,62.4,3125721267,213,5.9,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766859,52,3,1,4,48,36tr17foeaf9ejjmt2txuoy3y,0,60.8,3.2,2021-09-26T17:50:42.938Z,2021-09-26T17:50:49Z,3125721307,286,,3125721841,233,34,3125721305,56,Right,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766865,34,7,1,4,48,5rurqie3qt1qav9ir5mkqinn,1,39.2,96.8,2021-09-26T17:50:42.939Z,2021-09-26T17:50:49Z,3125721331,56,Back,3125721821,233,52,3125721333,285,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766951,35,5,1,4,49,5rurqie3qt1qav9ir5mkqinn,0,41.6,101.5,2021-09-26T17:50:44.691Z,2021-09-26T18:10:39Z,3125721779,56,Back,3125722083,233,53,3125721781,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335766993,53,5,1,4,49,36tr17foeaf9ejjmt2txuoy3y,1,58.4,-1.5,2021-09-26T17:50:44.691Z,2021-09-26T17:50:51Z,3125722049,56,Right,3125722051,347,,3125722053,233,35,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767007,54,1,1,4,56,36tr17foeaf9ejjmt2txuoy3y,1,60.1,0,2021-09-26T17:50:51.341Z,2021-09-26T17:50:52Z,3125722143,213,1.1,3125722131,107,,3125722137,141,12.6,3125722133,56,Right,3125722135,140,64.9,3125722141,212,10.9,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767027,55,1,1,4,57,36tr17foeaf9ejjmt2txuoy3y,1,64.9,12.6,2021-09-26T17:50:52.629Z,2021-09-26T17:50:53Z,3125722243,141,5.8,3125722245,212,9.0,3125722247,213,3.7,3125722241,140,57.5,3125722239,56,Right,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767059,56,1,1,4,58,36tr17foeaf9ejjmt2txuoy3y,1,57.5,5.8,2021-09-26T17:50:53.766Z,2021-09-26T17:50:56Z,3125722423,213,2.1,3125722415,56,Back,3125722419,141,45.5,3125722421,212,30.6,3125722417,140,43.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767145,57,1,1,5,0,36tr17foeaf9ejjmt2txuoy3y,1,46.2,48.8,2021-09-26T17:50:55.874Z,2021-09-26T17:51:01Z,3125722847,155,,3125722857,213,0.7,3125722851,140,79.3,3125722859,1,,3125722853,141,95.4,3125722855,212,47.0,3125722849,56,Left,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767167,58,1,1,5,6,36tr17foeaf9ejjmt2txuoy3y,0,97.3,87.4,2021-09-26T17:51:01.413Z,2021-09-26T17:51:04Z,3125723035,286,,3125722971,155,,3125722977,141,59.9,3125722979,212,18.8,3125722973,56,Center,3125722981,213,4.6,3125722969,2,,3125723029,236,,10d8jj5vwrmib55tth0isfvft,L. Hemp,3125722975,140,95.8,3125723031,233,36,,,,,,,,,,,,,,,,,,,,,,,
2335767177,36,12,1,5,6,5rurqie3qt1qav9ir5mkqinn,1,5.6,33,2021-09-26T17:51:01.513Z,2021-09-26T17:51:04Z,3125723013,185,,3125723015,56,Back,3125723043,233,58,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767249,37,6,1,5,9,5rurqie3qt1qav9ir5mkqinn,0,1.6,35.5,2021-09-26T17:51:04.094Z,2021-09-26T18:02:24Z,3125723371,56,Back,3125723373,73,,3125723421,233,59,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767197,59,6,1,5,9,36tr17foeaf9ejjmt2txuoy3y,1,98.4,64.5,2021-09-26T17:51:04.094Z,2021-09-26T17:51:09Z,3125723393,233,37,3125723083,73,,3125723081,56,Center,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767519,60,1,1,5,33,36tr17foeaf9ejjmt2txuoy3y,0,99.5,99.5,2021-09-26T17:51:28.653Z,2021-09-26T17:51:31Z,3125724707,141,58.8,3125724699,155,,3125724711,213,4.6,3125724695,2,,3125724701,223,,3125724705,140,95.5,3125724703,56,Center,3125724709,212,28.0,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,3125724697,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767569,38,12,1,5,40,5rurqie3qt1qav9ir5mkqinn,1,5.1,36,2021-09-26T17:51:34.989Z,2021-09-26T17:51:37Z,3125724999,140,22.2,3125724995,15,,3125725001,141,9.8,3125725003,212,25.3,3125725005,213,5.5,3125724997,56,Back,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767637,61,1,1,5,42,36tr17foeaf9ejjmt2txuoy3y,1,75.6,96.8,2021-09-26T17:51:37.302Z,2021-09-26T17:51:43Z,3125725371,213,5.1,3125725361,155,,3125725367,141,55.1,3125725359,2,,3125725363,56,Center,3125725365,140,87.8,3125725369,212,31.1,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767629,39,43,1,5,48,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-26T17:51:43.475Z,2021-09-26T18:02:14Z,3125755083,144,61,3125725329,56,Back,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767687,62,1,1,5,48,36tr17foeaf9ejjmt2txuoy3y,1,87.5,56.3,2021-09-26T17:51:43.797Z,2021-09-26T18:40:38Z,3125725679,140,79.9,3125725681,141,63.1,3125727457,210,15,3125725683,212,9.2,3125727459,154,,3125725685,213,2.6,3125725677,56,Center,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2335767691,63,15,1,5,50,36tr17foeaf9ejjmt2txuoy3y,1,79.9,63.1,2021-09-26T17:51:45.637Z,2021-09-26T18:40:38Z,3125725697,18,,3125725699,56,Center,3125727471,29,,3125727483,103,9.5,3125725695,22,,3125727473,154,,3125727485,215,,3125727465,72,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,3125727475,55,62,3125727493,147,50.2,,3125727489,328,3125727467,78,3125883145,233,40,3125727491,146,99.3,3125727479,102,49.7,,,,,,,,,
2335767655,40,10,1,5,50,5rurqie3qt1qav9ir5mkqinn,1,1.6,50.3,2021-09-26T17:51:45.737Z,2021-09-26T18:40:38Z,3125883091,179,,3125883165,233,63,3125883089,177,,3125882527,56,Back,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335795943,310,52,1,5,51,5rurqie3qt1qav9ir5mkqinn,1,1.7,49.6,2021-09-26T17:51:45.906Z,2021-09-26T18:41:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767797,41,80,1,6,2,5rurqie3qt1qav9ir5mkqinn,0,5.9,49.6,2021-09-26T17:51:57.733Z,2021-09-26T17:51:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767829,42,1,1,6,3,5rurqie3qt1qav9ir5mkqinn,1,5.9,49.6,2021-09-26T17:51:58.493Z,2021-09-26T17:52:01Z,3125726361,140,13.9,3125726367,213,1.2,3125726359,56,Back,3125726363,141,84.1,3125726365,212,24.9,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767901,43,1,1,6,5,5rurqie3qt1qav9ir5mkqinn,1,13.9,84.1,2021-09-26T17:52:00.886Z,2021-09-26T17:52:09Z,3125726795,213,0.3,3125726783,140,32.8,3125726787,141,94.1,3125726791,212,21.0,3125726779,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335767909,44,4,1,6,10,5rurqie3qt1qav9ir5mkqinn,1,29.5,95,2021-09-26T17:52:04.956Z,2021-09-26T17:52:28Z,3125728251,233,64,3125726837,265,,3125726831,13,,3125726833,56,Back,3125726835,152,,3125726839,285,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768093,64,4,1,6,10,36tr17foeaf9ejjmt2txuoy3y,0,70.5,5,2021-09-26T17:52:04.957Z,2021-09-26T17:52:29Z,3125727971,265,,3125727967,56,Right,3125727969,152,,3125728285,233,44,3125727963,13,,3125727973,286,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768293,45,1,1,6,45,5rurqie3qt1qav9ir5mkqinn,0,29.6,91.4,2021-09-26T17:52:40.774Z,2021-09-26T17:52:42Z,3125729199,155,,3125729207,141,88.4,3125729201,152,,3125729211,213,6.2,3125729203,56,Left,3125729213,1,,3125729205,140,72.4,3125729209,212,45.0,e3fa1ou90dirp8yjjterhrs9h,S. Catley,3125729197,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768311,65,1,1,6,48,36tr17foeaf9ejjmt2txuoy3y,0,31.3,13.8,2021-09-26T17:52:43.230Z,2021-09-26T17:52:44Z,3125729351,213,6.2,3125729343,56,Back,3125729345,140,45.0,3125729349,212,14.4,3125729341,3,,3125729347,141,12.2,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768377,46,1,1,6,51,5rurqie3qt1qav9ir5mkqinn,1,70.3,85.1,2021-09-26T17:52:46.109Z,2021-09-26T17:52:48Z,3125729615,140,66.4,3125729613,56,Center,3125729619,212,12.6,3125729621,213,4.4,3125729617,141,67.5,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768391,47,1,1,6,52,5rurqie3qt1qav9ir5mkqinn,0,66.4,67.5,2021-09-26T17:52:47.589Z,2021-09-26T17:52:53Z,3125729719,212,12.8,3125729715,140,69.0,3125729713,56,Left,3125729717,141,85.9,3125729721,213,1.4,3125729711,155,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768393,66,1,1,6,53,36tr17foeaf9ejjmt2txuoy3y,1,37.7,7.4,2021-09-26T17:52:48.021Z,2021-09-26T17:52:49Z,3125729745,213,0.8,3125729743,212,6.3,3125729737,56,Back,3125729741,141,14.1,3125729739,140,41.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768395,67,49,1,6,54,36tr17foeaf9ejjmt2txuoy3y,1,41.8,14.1,2021-09-26T17:52:49.350Z,2021-09-26T17:52:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768441,68,1,1,6,55,36tr17foeaf9ejjmt2txuoy3y,1,40.2,17.7,2021-09-26T17:52:49.989Z,2021-09-26T17:52:52Z,3125730023,56,Back,3125730025,140,23.9,3125730029,212,18.2,3125730031,213,2.8,3125730027,141,26.8,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768495,69,1,1,6,57,36tr17foeaf9ejjmt2txuoy3y,1,23.9,28.3,2021-09-26T17:52:52.445Z,2021-09-26T17:52:56Z,3125730377,141,42.5,3125730381,213,2.7,3125730379,212,22.1,3125730373,56,Back,3125730375,140,5.0,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768515,70,1,1,7,1,36tr17foeaf9ejjmt2txuoy3y,1,5.9,49.6,2021-09-26T17:52:56.495Z,2021-09-26T17:52:58Z,3125730481,213,1.1,3125730473,56,Back,3125730475,140,12.4,3125730479,212,15.1,3125730477,141,69.4,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768555,71,1,1,7,3,36tr17foeaf9ejjmt2txuoy3y,1,12.4,69.4,2021-09-26T17:52:58.269Z,2021-09-26T17:53:01Z,3125730723,56,Back,3125730725,140,12.0,3125730729,212,22.3,3125730731,213,4.7,3125730727,141,36.6,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768567,72,1,1,7,6,36tr17foeaf9ejjmt2txuoy3y,1,12,36.6,2021-09-26T17:53:01.029Z,2021-09-26T17:53:03Z,3125730821,213,5.1,3125730817,212,13.0,3125730811,140,17.0,3125730813,141,19.1,3125730809,56,Back,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768579,73,1,1,7,8,36tr17foeaf9ejjmt2txuoy3y,1,17,19.1,2021-09-26T17:53:03.461Z,2021-09-26T17:53:05Z,3125730903,213,2.1,3125730895,56,Back,3125730899,141,35.7,3125730901,212,13.3,3125730897,140,10.3,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768597,74,1,1,7,10,36tr17foeaf9ejjmt2txuoy3y,1,10.3,35.7,2021-09-26T17:53:05.765Z,2021-09-26T17:53:09Z,3125731037,141,63.7,3125731033,56,Back,3125731035,140,9.1,3125731039,212,19.1,3125731041,213,1.6,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768631,75,1,1,7,14,36tr17foeaf9ejjmt2txuoy3y,1,10.9,70.5,2021-09-26T17:53:09.039Z,2021-09-26T17:53:12Z,3125731241,56,Back,3125731247,212,20.1,3125731249,213,0.1,3125731243,140,30.0,3125731245,141,72.7,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768665,76,1,1,7,17,36tr17foeaf9ejjmt2txuoy3y,1,28.7,68.5,2021-09-26T17:53:12.493Z,2021-09-26T17:53:15Z,3125731479,56,Back,3125731481,140,11.1,3125731487,213,4.0,3125731485,212,27.5,3125731483,141,38.6,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768689,77,1,1,7,20,36tr17foeaf9ejjmt2txuoy3y,1,10.1,36,2021-09-26T17:53:15.741Z,2021-09-26T17:53:17Z,3125731597,141,12.6,3125731601,213,5.0,3125731599,212,16.6,3125731595,140,14.6,3125731593,56,Back,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768713,78,1,1,7,22,36tr17foeaf9ejjmt2txuoy3y,1,14.6,12.6,2021-09-26T17:53:17.341Z,2021-09-26T17:53:19Z,3125731749,140,24.2,3125731753,212,14.5,3125731755,213,0.8,3125731751,141,28.0,3125731747,56,Back,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768775,79,1,1,7,24,36tr17foeaf9ejjmt2txuoy3y,1,25.1,26.5,2021-09-26T17:53:19.662Z,2021-09-26T17:53:24Z,3125732091,213,5.0,3125732083,56,Back,3125732085,140,29.6,3125732089,212,14.5,3125732087,141,6.4,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335768811,80,1,1,7,29,36tr17foeaf9ejjmt2txuoy3y,1,44.8,7,2021-09-26T17:53:24.165Z,2021-09-26T17:53:28Z,3125732307,56,Center,3125732311,141,47.5,3125732309,140,55.8,3125732315,213,1.2,3125732305,155,,3125732313,212,29.9,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
