id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value
2329138393,466,32,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T14:06:37.657Z,2021-09-12T14:06:38Z,3090983657,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329138449,352,1,2,45,1,bsbugp9qfasrrtg55bf7evvwv,1,50.2,50,2021-09-12T14:06:38.727Z,2021-09-12T14:06:41Z,3090983917,141,59.4,3090983919,212,13.8,3090983915,140,38.6,3090983923,279,S,3090983913,56,Back,3090983921,213,2.7,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,
2329138521,353,1,2,45,3,bsbugp9qfasrrtg55bf7evvwv,1,39.8,59.4,2021-09-12T14:06:41.104Z,2021-09-12T14:06:44Z,3090984329,140,51.6,3090984331,141,4.1,3090984333,212,39.6,3090984325,155,,3090984327,56,Right,3090984337,1,,3090984335,213,5.0,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329138555,354,1,2,45,7,bsbugp9qfasrrtg55bf7evvwv,1,52.2,4.3,2021-09-12T14:06:44.744Z,2021-09-12T14:06:46Z,3090984553,212,21.6,3090984551,141,8.8,3090984549,140,31.8,3090984555,213,3.0,3090984547,56,Back,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329138691,355,1,2,45,9,bsbugp9qfasrrtg55bf7evvwv,1,31.8,8.8,2021-09-12T14:06:46.744Z,2021-09-12T14:06:53Z,3090985135,213,1.7,3090985127,56,Back,3090985131,141,27.9,3090985129,140,30.0,3090985133,212,13.1,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329138713,356,1,2,45,14,bsbugp9qfasrrtg55bf7evvwv,1,32.1,34.2,2021-09-12T14:06:52.648Z,2021-09-12T14:06:54Z,3090985259,140,40.9,3090985261,141,51.5,3090985263,212,15.0,3090985257,56,Back,3090985265,213,0.9,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329138725,357,1,2,45,16,bsbugp9qfasrrtg55bf7evvwv,0,37.6,50.4,2021-09-12T14:06:54.504Z,2021-09-12T14:06:55Z,3090985333,212,16.2,3090985327,56,Center,3090985329,140,51.4,3090985335,213,0.5,3090985331,141,61.1,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329138763,467,8,2,45,19,5rurqie3qt1qav9ir5mkqinn,1,45.9,42.4,2021-09-12T14:06:57.265Z,2021-09-12T14:06:57Z,3090985543,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329138827,468,1,2,45,20,5rurqie3qt1qav9ir5mkqinn,1,49.2,44.8,2021-09-12T14:06:58.129Z,2021-09-12T14:07:00Z,3090985927,56,Center,3090985939,212,14.4,3090985931,140,57.1,3090985941,213,1.0,3090985933,141,62.1,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329138833,469,49,2,45,23,5rurqie3qt1qav9ir5mkqinn,1,57.1,62.1,2021-09-12T14:07:00.689Z,2021-09-12T14:07:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329138881,470,1,2,45,23,5rurqie3qt1qav9ir5mkqinn,1,57.1,62.1,2021-09-12T14:07:01.200Z,2021-09-12T14:07:03Z,3090986219,140,70.1,3090986225,213,0.0,3090986217,56,Center,3090986223,212,13.7,3090986221,141,62.9,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329138917,471,1,2,45,25,5rurqie3qt1qav9ir5mkqinn,1,68.6,63.7,2021-09-12T14:07:03.016Z,2021-09-12T14:07:04Z,3090986369,140,77.0,3090986371,141,81.8,3090986373,212,15.1,3090986367,56,Left,3090986375,213,0.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,
2329138939,472,1,2,45,26,5rurqie3qt1qav9ir5mkqinn,0,77,81.8,2021-09-12T14:07:04.488Z,2021-09-12T14:07:05Z,3090986503,212,23.3,3090986499,140,87.9,3090986497,56,Center,3090986501,141,51.9,3090986505,213,5.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329138959,358,12,2,45,28,bsbugp9qfasrrtg55bf7evvwv,1,7.6,35.2,2021-09-12T14:07:06.312Z,2021-09-12T14:07:07Z,3090986595,140,12.1,3090986597,141,0.0,3090986601,213,4.9,3090986619,167,,3090986599,212,25.7,3090986593,56,Back,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329138961,359,5,2,45,29,bsbugp9qfasrrtg55bf7evvwv,0,12.5,-2,2021-09-12T14:07:06.936Z,2021-09-12T14:07:19Z,3090986603,56,Back,3090988207,233,473,3090986605,347,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329139285,473,5,2,45,29,5rurqie3qt1qav9ir5mkqinn,1,87.5,102,2021-09-12T14:07:06.936Z,2021-09-12T14:18:50Z,3090988187,56,Left,3090988189,347,,3090988201,233,359,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329139335,474,1,2,45,40,5rurqie3qt1qav9ir5mkqinn,1,87.1,100,2021-09-12T14:07:18.520Z,2021-09-12T14:07:21Z,3090988439,140,75.4,3090988445,213,3.4,3090988437,56,Left,3090988435,107,,3090988443,212,12.7,3090988441,141,97.1,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329139397,475,1,2,45,43,5rurqie3qt1qav9ir5mkqinn,1,75.4,97.1,2021-09-12T14:07:20.929Z,2021-09-12T15:07:27Z,3090988803,213,5.5,3091281881,210,15,3090988801,212,13.2,3090988799,141,83.2,3090988795,56,Left,3090988797,140,84.2,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,1,,,,,,,,,,,,,,,,,,,,,,,,
2329139417,476,15,2,45,47,5rurqie3qt1qav9ir5mkqinn,1,82.1,76.5,2021-09-12T14:07:25.064Z,2021-09-12T15:07:27Z,3091281887,76,,3091281891,55,475,3091281411,233,360,3091281409,82,,3091281897,103,19,3090988923,56,Center,3091281895,102,52.8,3091281901,146,83.6,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,3090988919,22,,3091281899,215,3091281903,147,3091281889,29,,3091281405,20,,3090988921,18,,,74.6,,,,,,
2329139431,360,10,2,45,47,bsbugp9qfasrrtg55bf7evvwv,1,20.2,27.9,2021-09-12T14:07:25.164Z,2021-09-12T15:06:58Z,3090990029,94,,3090988981,56,Back,3091281431,233,476,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329139467,361,5,2,45,50,bsbugp9qfasrrtg55bf7evvwv,0,20.5,-1.6,2021-09-12T14:07:28.184Z,2021-09-12T14:07:31Z,3090989793,233,477,3090989209,56,Back,3090989211,347,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329139555,477,5,2,45,50,5rurqie3qt1qav9ir5mkqinn,1,79.5,101.6,2021-09-12T14:07:28.184Z,2021-09-12T14:18:50Z,3090989719,347,,3090989717,56,Left,3090989759,233,361,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329139599,478,1,2,45,53,5rurqie3qt1qav9ir5mkqinn,1,80.7,100,2021-09-12T14:07:30.904Z,2021-09-12T14:07:33Z,3090989999,212,10.6,3090989997,141,86.0,3090989989,56,Left,3090989985,107,,3090989993,140,78.1,3090990001,213,4.5,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329139621,479,1,2,45,55,5rurqie3qt1qav9ir5mkqinn,1,72.8,92.7,2021-09-12T14:07:33.168Z,2021-09-12T14:07:34Z,3090990127,56,Left,3090990135,213,0.3,3090990133,212,8.9,3090990129,140,80.8,3090990131,141,96.9,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329139675,480,1,2,45,56,5rurqie3qt1qav9ir5mkqinn,0,80.2,96.6,2021-09-12T14:07:34.632Z,2021-09-12T14:07:36Z,3090990349,140,82.4,3090990347,56,Center,3090990351,141,78.5,3090990355,213,4.9,3090990353,212,12.5,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329140067,362,12,2,45,59,bsbugp9qfasrrtg55bf7evvwv,1,20.3,19.4,2021-09-12T14:07:37.281Z,2021-09-12T14:07:55Z,3090992375,141,38.3,3090992377,212,52.1,3090992379,213,0.2,3090992369,56,Center,3090992373,140,68.4,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329139851,481,1,2,46,4,5rurqie3qt1qav9ir5mkqinn,1,37.1,66.3,2021-09-12T14:07:41.712Z,2021-09-12T14:07:44Z,3090991249,141,56.7,3090991247,140,20.0,3090991245,56,Back,3090991251,212,19.1,3090991253,213,3.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329139917,482,1,2,46,7,5rurqie3qt1qav9ir5mkqinn,1,20.6,58.8,2021-09-12T14:07:44.688Z,2021-09-12T14:09:52Z,3090991627,141,77.3,3090991629,212,18.8,3090991625,140,33.9,3090991631,213,0.7,3090991623,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329140015,483,1,2,46,10,5rurqie3qt1qav9ir5mkqinn,1,32.5,75.9,2021-09-12T14:07:47.976Z,2021-09-12T14:07:52Z,3090992097,213,4.8,3090992089,56,Back,3090992095,212,27.1,3090992093,141,36.4,3090992091,140,35.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329140149,484,1,2,46,15,5rurqie3qt1qav9ir5mkqinn,1,51.6,33.6,2021-09-12T14:07:52.720Z,2021-09-12T14:07:58Z,3090992715,212,14.8,3090992717,213,0.1,3090992709,56,Center,3090992711,140,65.6,3090992713,141,36.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329140155,486,50,2,46,17,5rurqie3qt1qav9ir5mkqinn,1,67.2,36.3,2021-09-12T14:07:55.112Z,2021-09-12T14:07:59Z,3090992769,233,363,3090992737,286,,3090992735,56,Center,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329140115,363,7,2,46,17,bsbugp9qfasrrtg55bf7evvwv,1,32.8,63.7,2021-09-12T14:07:55.113Z,2021-09-12T14:07:59Z,3090992741,233,486,3090992587,56,Back,3090992589,285,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329140125,364,49,2,46,19,bsbugp9qfasrrtg55bf7evvwv,1,29.2,63.6,2021-09-12T14:07:57.466Z,2021-09-12T14:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329140129,365,50,2,46,20,bsbugp9qfasrrtg55bf7evvwv,1,33.7,62.8,2021-09-12T14:07:57.929Z,2021-09-12T14:08:05Z,3090993485,233,487,3090993491,286,,3090992629,56,Back,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329140275,487,7,2,46,20,5rurqie3qt1qav9ir5mkqinn,1,66.3,37.2,2021-09-12T14:07:57.930Z,2021-09-12T14:08:05Z,3090993447,233,365,3090993409,285,,3090993407,56,Center,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329140151,485,43,2,46,20,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T14:07:58.602Z,2021-09-12T14:08:23Z,3090995091,144,49,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329140193,366,8,2,46,23,bsbugp9qfasrrtg55bf7evvwv,1,26.3,46.6,2021-09-12T14:08:00.937Z,2021-09-12T14:08:01Z,3090992935,56,Back,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329140317,488,1,2,46,27,5rurqie3qt1qav9ir5mkqinn,1,70.5,39.2,2021-09-12T14:08:04.800Z,2021-09-12T14:08:06Z,3090993579,56,Center,3090993587,213,5.5,3090993585,212,13.1,3090993583,141,26.1,3090993581,140,79.7,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,
2329140385,489,1,2,46,28,5rurqie3qt1qav9ir5mkqinn,1,79.7,26.1,2021-09-12T14:08:06.647Z,2021-09-12T14:09:04Z,3090998573,154,,3090993947,56,Center,3090998571,210,15,3090993955,213,1.8,3090993953,212,11.7,3090993949,140,77.1,3090993951,141,42.8,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,1,,,,,,,,,,,,,,,,,,,,,,,,
2329140389,490,15,2,46,31,5rurqie3qt1qav9ir5mkqinn,1,81.8,45.5,2021-09-12T14:08:08.869Z,2021-09-12T14:08:57Z,3090997019,233,367,3090998599,103,19,3090998593,55,489,3090998589,29,,3090993969,56,Center,3090998603,147,46.0,3090998591,154,,3090998587,80,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,3090993967,18,,3090993965,22,3090998601,146,3090998597,102,48.1,3090996973,82,,3090996969,72,,,85.5,,,,,,
2329140359,367,10,2,46,31,bsbugp9qfasrrtg55bf7evvwv,1,3.4,52.1,2021-09-12T14:08:08.969Z,2021-09-12T14:08:42Z,3090993805,56,Back,3090997027,233,490,3090993803,94,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329140415,368,12,2,46,33,bsbugp9qfasrrtg55bf7evvwv,1,11.2,49.3,2021-09-12T14:08:11.025Z,2021-09-12T14:08:12Z,3090994115,141,0.0,3090994117,212,45.5,3090994119,213,5.4,3090994111,56,Back,3090994191,167,,3090994113,140,39.0,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329140421,369,5,2,46,34,bsbugp9qfasrrtg55bf7evvwv,0,30.4,-1.8,2021-09-12T14:08:11.826Z,2021-09-12T14:08:30Z,3090994141,347,,3090995705,233,491,3090994139,56,Back,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329140711,491,5,2,46,34,5rurqie3qt1qav9ir5mkqinn,1,69.6,101.8,2021-09-12T14:08:11.826Z,2021-09-12T14:18:50Z,3090995611,56,Left,3090995659,233,369,3090995613,347,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329140715,370,27,2,46,48,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-09-12T14:08:25.938Z,2021-09-12T14:09:18Z,3090995623,53,4lshrw6i3uk9kx4kiutn06iuh,3090995641,233,492,3090995621,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329140721,492,27,2,46,48,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T14:08:25.938Z,2021-09-12T14:09:49Z,3090995691,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329141533,371,28,2,47,31,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-09-12T14:09:08.792Z,2021-09-12T14:09:17Z,3091000023,55,370,3091000055,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329141501,493,28,2,47,31,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T14:09:08.792Z,2021-09-12T14:09:48Z,3091000147,233,371,3090999883,55,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329141591,494,1,2,47,33,5rurqie3qt1qav9ir5mkqinn,1,75.1,100,2021-09-12T14:09:11.522Z,2021-09-12T14:09:14Z,3091000339,140,45.7,3091000345,213,3.4,3091000347,1,,3091000343,212,31.8,3091000335,107,,3091000337,56,Back,3091000341,141,90.3,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329141659,495,1,2,47,36,5rurqie3qt1qav9ir5mkqinn,1,45.7,90.3,2021-09-12T14:09:13.905Z,2021-09-12T14:09:17Z,3091000723,140,46.3,3091000729,213,4.7,3091000727,212,33.3,3091000721,56,Back,3091000725,141,41.3,3091000731,1,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329141729,496,1,2,47,40,5rurqie3qt1qav9ir5mkqinn,1,46.7,39.8,2021-09-12T14:09:17.775Z,2021-09-12T14:09:21Z,3091001153,213,5.5,3091001149,141,6.8,3091001147,140,68.4,3091001145,56,Right,3091001151,212,32.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329141789,497,1,2,47,43,5rurqie3qt1qav9ir5mkqinn,1,68.4,6.8,2021-09-12T14:09:21.056Z,2021-09-12T14:09:24Z,3091001489,140,72.9,3091001495,213,5.9,3091001493,212,5.1,3091001491,141,3.8,3091001487,56,Right,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,
2329141849,498,1,2,47,47,5rurqie3qt1qav9ir5mkqinn,1,68.4,8.3,2021-09-12T14:09:24.775Z,2021-09-12T14:09:27Z,3091001807,56,Right,3091001815,213,3.1,3091001813,212,16.6,3091001809,140,52.6,3091001811,141,10.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329141913,499,1,2,47,49,5rurqie3qt1qav9ir5mkqinn,1,52.6,10.1,2021-09-12T14:09:27.359Z,2021-09-12T14:09:31Z,3091002205,140,35.0,3091002207,141,44.6,3091002211,213,2.2,3091002209,212,29.9,3091002203,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329141983,500,1,2,47,53,5rurqie3qt1qav9ir5mkqinn,1,35,44.6,2021-09-12T14:09:31.304Z,2021-09-12T14:09:45Z,3091002655,212,22.5,3091002657,213,1.1,3091002653,141,73.8,3091002651,140,45.1,3091002649,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329142083,501,1,2,47,57,5rurqie3qt1qav9ir5mkqinn,1,47.4,72.7,2021-09-12T14:09:34.824Z,2021-09-12T14:09:39Z,3091003193,140,45.1,3091003191,56,Back,3091003199,213,4.5,3091003197,212,11.2,3091003195,141,56.6,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329142131,502,1,2,48,1,5rurqie3qt1qav9ir5mkqinn,0,53.1,60.3,2021-09-12T14:09:39.087Z,2021-09-12T14:09:40Z,3091003423,141,100.0,3091003419,56,Left,3091003427,213,1.2,3091003421,140,62.8,3091003425,212,29.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329142375,372,5,2,48,3,bsbugp9qfasrrtg55bf7evvwv,1,36.6,-1.5,2021-09-12T14:09:40.823Z,2021-09-12T14:18:51Z,3091004807,233,503,3091004777,56,Back,3091004779,347,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,
2329142145,503,5,2,48,3,5rurqie3qt1qav9ir5mkqinn,0,63.4,101.5,2021-09-12T14:09:40.823Z,2021-09-12T14:09:56Z,3091003469,347,,3091003465,56,Left,3091004865,233,372,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329142477,373,1,2,48,18,bsbugp9qfasrrtg55bf7evvwv,1,36,0,2021-09-12T14:09:55.978Z,2021-09-12T14:10:00Z,3091005233,141,17.6,3091005229,56,Back,3091005239,1,,3091005231,140,9.4,3091005227,107,,3091005235,212,30.9,3091005237,213,2.7,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329142499,374,1,2,48,22,bsbugp9qfasrrtg55bf7evvwv,1,9.3,17.6,2021-09-12T14:10:00.451Z,2021-09-12T14:10:01Z,3091005375,213,5.9,3091005367,56,Back,3091005371,141,2.6,3091005369,140,31.8,3091005373,212,25.7,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329142521,375,1,2,48,24,bsbugp9qfasrrtg55bf7evvwv,1,31.8,2.6,2021-09-12T14:10:01.770Z,2021-09-12T14:10:03Z,3091005489,213,2.0,3091005481,56,Back,3091005483,140,26.7,3091005487,212,14.4,3091005485,141,22.2,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329142565,376,1,2,48,25,bsbugp9qfasrrtg55bf7evvwv,0,26.7,22.2,2021-09-12T14:10:03.131Z,2021-09-12T14:10:06Z,3091005739,140,54.9,3091005747,1,,3091005745,213,0.4,3091005743,212,32.1,3091005737,56,Center,3091005741,141,40.3,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329142593,504,49,2,48,29,5rurqie3qt1qav9ir5mkqinn,1,45,61.7,2021-09-12T14:10:07.488Z,2021-09-12T14:10:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329142685,505,1,2,48,30,5rurqie3qt1qav9ir5mkqinn,0,45,61.7,2021-09-12T14:10:08.079Z,2021-09-12T14:10:14Z,3091006373,56,Center,3091006659,155,,3091006379,212,60.1,3091006381,213,0.2,3091006375,140,100.0,3091006383,1,,3091006377,141,76.0,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329142683,377,5,2,48,34,bsbugp9qfasrrtg55bf7evvwv,1,-1.2,24,2021-09-12T14:10:12.154Z,2021-09-12T14:10:13Z,3091006371,346,,3091006369,56,Back,3091006483,233,506,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329142693,506,5,2,48,34,5rurqie3qt1qav9ir5mkqinn,0,101.2,76,2021-09-12T14:10:12.154Z,2021-09-12T14:18:51Z,3091006409,346,,3091006455,233,377,3091006407,56,Center,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329143431,378,1,2,49,8,bsbugp9qfasrrtg55bf7evvwv,1,4.4,58.5,2021-09-12T14:10:46.635Z,2021-09-12T15:08:14Z,3091010311,213,6.3,3091010309,212,52.0,3091010301,155,,3091010303,56,Center,3091010313,1,,3091010317,74,,3091010307,141,56.0,3091010305,140,53.9,9parlijxpxnfis96jwy9p37bp,G. Evans,,3091010299,124,,,,,,,,,,,,,,,,,,,,,,
2329143437,379,61,2,49,13,bsbugp9qfasrrtg55bf7evvwv,0,53.9,56,2021-09-12T14:10:51.307Z,2021-09-12T14:10:51Z,3091010337,56,Center,,,,,,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,
2329143497,507,1,2,49,15,5rurqie3qt1qav9ir5mkqinn,1,49,47.8,2021-09-12T14:10:52.775Z,2021-09-12T14:10:54Z,3091010681,212,15.1,3091010683,213,2.6,3091010675,56,Back,3091010677,140,36.8,3091010679,141,59.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329143503,508,49,2,49,17,5rurqie3qt1qav9ir5mkqinn,1,36.8,59.6,2021-09-12T14:10:54.657Z,2021-09-12T14:10:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329143555,509,1,2,49,17,5rurqie3qt1qav9ir5mkqinn,1,36.8,59.6,2021-09-12T14:10:54.935Z,2021-09-12T14:10:57Z,3091010963,56,Center,3091010969,212,22.9,3091010971,213,5.5,3091010965,140,51.6,3091010967,141,34.8,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
