id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2688875053,310,1,2,45,20,dcdnoyf6kzhj46iyfm7xq43fy,1,45.6,10.3,2024-05-18T15:04:50.769Z,2024-05-18T15:04:52Z,5037897631,141,29.2,5037897627,56,Back,5037897629,140,43.4,5037897633,212,13.1,5037897635,213,1.75,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875185,311,1,2,45,21,dcdnoyf6kzhj46iyfm7xq43fy,1,43.1,29.2,2024-05-18T15:04:51.857Z,2024-05-18T15:04:57Z,5037898281,213,3.90,5037898277,141,15.0,5037898273,56,Back,5037898275,140,33.4,5037898279,212,14.0,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875203,312,1,2,45,26,dcdnoyf6kzhj46iyfm7xq43fy,1,36.1,14.9,2024-05-18T15:04:56.833Z,2024-05-18T15:04:58Z,5037898387,213,6.26,5037898383,141,14.7,5037898379,56,Back,5037898385,212,7.1,5037898381,140,42.9,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875247,313,1,2,45,28,dcdnoyf6kzhj46iyfm7xq43fy,1,42.9,14.7,2024-05-18T15:04:57.952Z,2024-05-18T15:04:59Z,5037898591,56,Back,5037898599,213,5.15,5037898595,141,5.2,5037898593,140,45.8,5037898597,212,7.1,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875293,314,1,2,45,29,dcdnoyf6kzhj46iyfm7xq43fy,1,45.8,5.2,2024-05-18T15:04:59.345Z,2024-05-18T15:05:01Z,5037898881,140,56.9,5037898893,213,0.44,5037898885,141,13.2,5037898889,212,12.9,5037898877,56,Right,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875409,315,1,2,45,31,dcdnoyf6kzhj46iyfm7xq43fy,1,56.9,13.2,2024-05-18T15:05:01.816Z,2024-05-18T15:05:06Z,5037899495,140,48.1,5037899493,56,Back,5037899497,141,21.5,5037899501,213,2.59,5037899499,212,10.8,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875471,316,1,2,45,36,dcdnoyf6kzhj46iyfm7xq43fy,0,62.9,39.8,2024-05-18T15:05:06.017Z,2024-05-18T15:05:08Z,5037899769,141,61.2,5037899767,140,77.5,5037899765,56,Center,5037899777,213,0.76,5037899773,212,21.1,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875507,478,49,2,45,39,5rurqie3qt1qav9ir5mkqinn,1,15.3,12.2,2024-05-18T15:05:09.033Z,2024-05-18T15:05:09Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875561,479,1,2,45,39,5rurqie3qt1qav9ir5mkqinn,1,15.3,12.2,2024-05-18T15:05:09.169Z,2024-05-18T15:05:11Z,5037900281,56,Back,5037900291,212,24.0,5037900295,213,2.15,5037900285,140,2.8,5037900287,141,41.8,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875607,480,1,2,45,41,5rurqie3qt1qav9ir5mkqinn,0,4.5,39.8,2024-05-18T15:05:11.153Z,2024-05-18T15:05:12Z,5037900515,212,29.4,5037900509,56,Back,5037900517,213,0.07,5037900513,141,42.8,5037900519,1,,5037900507,157,,5037900511,140,32.4,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875763,317,49,2,45,48,dcdnoyf6kzhj46iyfm7xq43fy,1,68.6,54.3,2024-05-18T15:05:18.442Z,2024-05-18T15:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875827,318,1,2,45,48,dcdnoyf6kzhj46iyfm7xq43fy,1,68.6,54.3,2024-05-18T15:05:18.641Z,2024-05-18T15:05:21Z,5037901531,212,26.6,5037901527,141,73.2,5037901523,56,Back,5037901525,140,46.4,5037901535,213,2.64,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875925,319,1,2,45,51,dcdnoyf6kzhj46iyfm7xq43fy,1,46.1,74.1,2024-05-18T15:05:21.161Z,2024-05-18T15:05:24Z,5037902009,213,4.10,5037902001,56,Back,5037902005,141,62.0,5037902007,212,10.1,5037902003,140,40.6,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688875983,320,1,2,45,54,dcdnoyf6kzhj46iyfm7xq43fy,1,40.1,57.2,2024-05-18T15:05:24.009Z,2024-05-18T15:05:26Z,5037902233,141,46.3,5037902237,213,5.64,5037902229,56,Back,5037902235,212,12.3,5037902231,140,49.5,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876123,321,1,2,45,56,dcdnoyf6kzhj46iyfm7xq43fy,0,49.5,46.3,2024-05-18T15:05:26.306Z,2024-05-18T15:15:45Z,5037903031,212,25.6,5037903027,140,72.6,5037903025,56,Center,5037903029,141,58.5,5037903033,213,0.33,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876065,481,49,2,46,0,5rurqie3qt1qav9ir5mkqinn,1,23.9,12.6,2024-05-18T15:05:29.962Z,2024-05-18T15:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876157,482,4,2,46,2,5rurqie3qt1qav9ir5mkqinn,1,24.8,26.2,2024-05-18T15:05:32.528Z,2024-05-18T15:07:12Z,5037903339,152,,5037903327,13,,5037904441,233,322,5037917879,295,,5037903347,285,,5037903333,56,Back,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876129,322,4,2,46,2,dcdnoyf6kzhj46iyfm7xq43fy,0,75.2,73.8,2024-05-18T15:05:32.529Z,2024-05-18T15:05:42Z,5037904271,295,,5037904265,13,,5037904487,233,482,5037904283,286,,5037904279,152,,5037904275,56,Center,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876453,483,1,2,46,12,5rurqie3qt1qav9ir5mkqinn,1,22.6,19.2,2024-05-18T15:05:42.081Z,2024-05-18T15:05:43Z,5037904773,141,30.6,5037904777,212,14.2,5037904771,140,33.9,5037904769,56,Back,5037904765,5,,5037904781,213,0.58,5037904767,152,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876565,484,1,2,46,13,5rurqie3qt1qav9ir5mkqinn,1,33.9,30.6,2024-05-18T15:05:43.793Z,2024-05-18T15:05:47Z,5037905291,56,Back,5037905301,141,18.0,5037905309,213,3.89,5037905305,212,12.6,5037905295,140,25.1,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876675,485,1,2,46,20,5rurqie3qt1qav9ir5mkqinn,1,29.5,21,2024-05-18T15:05:50.242Z,2024-05-18T15:05:51Z,5037905873,212,12.6,5037905875,213,4.39,5037905867,56,Back,5037905871,141,3.5,5037905869,140,25.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876685,486,1,2,46,21,5rurqie3qt1qav9ir5mkqinn,0,25.2,4.7,2024-05-18T15:05:51.330Z,2024-05-18T15:05:53Z,5037905931,141,4.7,5037905927,56,Back,5037905929,140,26.7,5037906125,236,,5037906131,286,,5037906127,233,323,5037905935,213,0.00,5037905933,212,1.6,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876711,323,74,2,46,21,dcdnoyf6kzhj46iyfm7xq43fy,1,68.9,94.7,2024-05-18T15:05:51.331Z,2024-05-18T15:14:17Z,5037906181,233,486,5037906073,285,,5037906071,56,Left,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876739,324,5,2,46,22,dcdnoyf6kzhj46iyfm7xq43fy,0,71,101.2,2024-05-18T15:05:52.842Z,2024-05-18T15:59:21Z,5037906239,347,,5037906237,56,Left,5037906669,233,487,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876815,487,5,2,46,22,5rurqie3qt1qav9ir5mkqinn,1,29,-1.2,2024-05-18T15:05:52.842Z,2024-05-18T15:05:57Z,5037906611,347,,5037906641,233,324,5037906609,56,Back,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876851,488,1,2,46,27,5rurqie3qt1qav9ir5mkqinn,0,27.3,0,2024-05-18T15:05:57.098Z,2024-05-18T15:05:58Z,5037906811,141,29.1,5037906805,107,,5037906807,56,Back,5037906815,213,1.31,5037906817,1,,5037906813,212,21.5,5037906809,140,32.6,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876957,325,1,2,46,29,dcdnoyf6kzhj46iyfm7xq43fy,1,59.8,67,2024-05-18T15:05:59.473Z,2024-05-18T15:06:02Z,5037907347,213,6.22,5037907337,140,72.7,5037907333,56,Center,5037907345,212,13.6,5037907341,141,65.8,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688876965,326,49,2,46,32,dcdnoyf6kzhj46iyfm7xq43fy,1,72.7,65.8,2024-05-18T15:06:01.954Z,2024-05-18T15:06:02Z,,,,,,,,,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877003,327,1,2,46,32,dcdnoyf6kzhj46iyfm7xq43fy,1,72.7,65.8,2024-05-18T15:06:01.976Z,2024-05-18T15:06:03Z,5037907557,213,2.09,5037907553,141,73.6,5037907555,212,6.1,5037907551,140,69.8,5037907549,56,Center,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877017,328,1,2,46,33,dcdnoyf6kzhj46iyfm7xq43fy,0,69.8,73.6,2024-05-18T15:06:03.290Z,2024-05-18T15:06:04Z,5037907645,140,74.4,5037907647,141,69.3,5037907643,56,Center,5037907651,213,5.74,5037907649,212,5.6,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877181,329,1,2,46,37,dcdnoyf6kzhj46iyfm7xq43fy,1,66.5,70.9,2024-05-18T15:06:07.386Z,2024-05-18T15:06:10Z,5037908461,212,10.1,5037908459,141,72.3,5037908457,140,56.9,5037908463,213,3.05,5037908455,56,Center,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877251,330,1,2,46,40,dcdnoyf6kzhj46iyfm7xq43fy,1,54.9,74.2,2024-05-18T15:06:09.985Z,2024-05-18T15:06:12Z,5037908763,213,2.66,5037908757,141,87.7,5037908753,56,Back,5037908755,140,38.0,5037908761,212,20.0,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877299,331,1,2,46,41,dcdnoyf6kzhj46iyfm7xq43fy,1,38.3,88,2024-05-18T15:06:11.922Z,2024-05-18T15:06:13Z,5037909011,140,56.1,5037909015,212,19.3,5037909017,213,0.25,5037909009,56,Left,5037909013,141,95.1,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877331,332,1,2,46,43,dcdnoyf6kzhj46iyfm7xq43fy,1,56.5,95.1,2024-05-18T15:06:13.498Z,2024-05-18T15:06:14Z,5037909149,140,62.6,5037909153,212,10.0,5037909147,56,Left,5037909155,213,5.41,5037909151,141,83.8,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877487,333,1,2,46,44,dcdnoyf6kzhj46iyfm7xq43fy,1,62.6,83.8,2024-05-18T15:06:14.538Z,2024-05-18T15:06:20Z,5037909947,213,2.72,5037909935,56,Back,5037909945,212,22.0,5037909941,141,97.1,5037909939,140,43.5,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877527,334,1,2,46,49,dcdnoyf6kzhj46iyfm7xq43fy,1,45.3,91.2,2024-05-18T15:06:19.898Z,2024-05-18T15:06:22Z,5037910247,140,55.5,5037910255,212,13.9,5037910245,56,Center,5037910257,213,5.59,5037910251,141,78.2,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877581,335,1,2,46,52,dcdnoyf6kzhj46iyfm7xq43fy,1,55.5,78.2,2024-05-18T15:06:22.097Z,2024-05-18T15:06:23Z,5037910515,213,2.78,5037910513,212,18.2,5037910509,141,87.7,5037910505,140,39.3,5037910501,56,Back,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877729,336,1,2,46,53,dcdnoyf6kzhj46iyfm7xq43fy,1,39.3,87.7,2024-05-18T15:06:23.578Z,2024-05-18T15:06:28Z,5037911301,56,Back,5037911305,140,30.8,5037911313,212,20.1,5037911309,141,61.2,5037911315,213,4.25,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877749,337,1,2,46,58,dcdnoyf6kzhj46iyfm7xq43fy,0,30.8,61.2,2024-05-18T15:06:28.738Z,2024-05-18T15:06:29Z,5037911455,56,Back,5037911457,140,34.9,5037911463,213,1.27,5037911459,141,81.5,5037911461,212,14.5,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877821,489,49,2,47,1,5rurqie3qt1qav9ir5mkqinn,1,74.9,21.3,2024-05-18T15:06:31.026Z,2024-05-18T15:06:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877897,490,1,2,47,2,5rurqie3qt1qav9ir5mkqinn,0,75.2,21,2024-05-18T15:06:32.754Z,2024-05-18T15:06:33Z,5037912167,212,31.6,5037912163,140,95.1,5037912165,141,55.8,5037912159,155,,5037912161,56,Center,5037912169,213,0.85,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688877959,338,52,2,47,5,dcdnoyf6kzhj46iyfm7xq43fy,1,5.5,44.8,2024-05-18T15:06:35.810Z,2024-05-18T15:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878267,339,1,2,47,10,dcdnoyf6kzhj46iyfm7xq43fy,1,7.7,51.5,2024-05-18T15:06:40.811Z,2024-05-18T15:06:46Z,5037913975,213,1.28,5037913973,212,9.2,5037913969,140,10.2,5037913971,141,64.5,5037913967,56,Back,5037913965,123,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878343,340,1,2,47,15,dcdnoyf6kzhj46iyfm7xq43fy,1,15.5,64.9,2024-05-18T15:06:45.890Z,2024-05-18T15:06:48Z,5037914331,140,4.3,5037914335,212,15.5,5037914333,141,50.0,5037914337,213,3.85,5037914329,56,Back,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878413,341,1,2,47,18,dcdnoyf6kzhj46iyfm7xq43fy,1,4.3,50,2024-05-18T15:06:48.330Z,2024-05-18T15:06:50Z,5037914633,56,Back,5037914637,141,67.6,5037914635,140,9.6,5037914639,212,13.2,5037914641,213,1.14,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878551,342,1,2,47,20,dcdnoyf6kzhj46iyfm7xq43fy,1,10.3,70.8,2024-05-18T15:06:50.410Z,2024-05-18T15:06:53Z,5037915219,140,20.1,5037915221,141,97.4,5037915213,56,Back,5037915225,212,20.8,5037915227,213,1.05,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878597,343,1,2,47,23,dcdnoyf6kzhj46iyfm7xq43fy,1,20.1,97.4,2024-05-18T15:06:53.442Z,2024-05-18T15:06:55Z,5037915477,213,4.74,5037915465,56,Back,5037915475,212,7.6,5037915471,141,86.3,5037915469,140,20.3,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878759,344,1,2,47,25,dcdnoyf6kzhj46iyfm7xq43fy,1,20.2,86.3,2024-05-18T15:06:54.978Z,2024-05-18T15:07:02Z,5037916391,141,87.7,5037916389,140,8.1,5037916395,213,3.07,5037916393,212,12.7,5037916387,56,Back,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878769,345,61,2,47,32,dcdnoyf6kzhj46iyfm7xq43fy,0,7.8,95.7,2024-05-18T15:07:02.075Z,2024-05-18T15:07:02Z,5037916459,56,Back,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878799,491,49,2,47,33,5rurqie3qt1qav9ir5mkqinn,1,81.7,10.9,2024-05-18T15:07:02.988Z,2024-05-18T15:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688878859,492,1,2,47,33,5rurqie3qt1qav9ir5mkqinn,0,81.7,10.9,2024-05-18T15:07:03.363Z,2024-05-18T15:07:05Z,5037916895,213,0.80,5037916893,212,19.7,5037916887,56,Center,5037916891,141,31.6,5037916889,140,94.8,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879083,346,12,2,47,35,dcdnoyf6kzhj46iyfm7xq43fy,1,9.2,70.9,2024-05-18T15:07:05.139Z,2024-05-18T15:08:35Z,5037918045,167,,5037917965,140,0.0,5037917967,141,95.3,5037917963,56,Back,5037917971,213,2.12,5037917969,212,19.5,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879089,347,5,2,47,36,dcdnoyf6kzhj46iyfm7xq43fy,0,6.2,101.1,2024-05-18T15:07:05.979Z,2024-05-18T15:08:31Z,5037919401,347,,5037918427,56,Back,5037929617,233,493,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879055,493,5,2,47,36,5rurqie3qt1qav9ir5mkqinn,1,93.8,-1.1,2024-05-18T15:07:05.979Z,2024-05-18T15:59:21Z,5037917851,56,Right,5037929581,233,347,5037917855,347,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879533,494,1,2,47,54,5rurqie3qt1qav9ir5mkqinn,1,90.7,0,2024-05-18T15:07:24.747Z,2024-05-18T15:07:30Z,5037920389,56,Center,5037920403,212,18.9,5037920393,141,24.6,5037920387,107,,5037920405,213,1.28,5037920391,140,95.9,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879543,495,61,2,48,0,5rurqie3qt1qav9ir5mkqinn,0,93.2,22.8,2024-05-18T15:07:30.811Z,2024-05-18T15:07:31Z,5037920457,56,Center,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879603,348,1,2,48,3,dcdnoyf6kzhj46iyfm7xq43fy,1,15.4,78.5,2024-05-18T15:07:33.075Z,2024-05-18T15:14:36Z,5037920751,212,6.7,5037920739,56,Back,5037920743,140,20.9,5037920747,141,83.4,5037920755,213,0.52,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879615,349,49,2,48,3,dcdnoyf6kzhj46iyfm7xq43fy,1,15.6,73.3,2024-05-18T15:07:33.089Z,2024-05-18T15:07:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879739,350,1,2,48,4,dcdnoyf6kzhj46iyfm7xq43fy,1,25.4,58.2,2024-05-18T15:07:34.235Z,2024-05-18T15:07:38Z,5037921543,212,16.7,5037921547,213,5.29,5037921529,140,34.1,5037921535,141,37.6,5037921523,56,Back,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688879941,351,1,2,48,8,dcdnoyf6kzhj46iyfm7xq43fy,1,45.6,40.6,2024-05-18T15:07:38.659Z,2024-05-18T15:07:45Z,5037922551,212,34.5,5037922549,141,6.8,5037922555,1,,5037922547,140,70.1,5037922553,213,5.55,5037922545,56,Right,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688880047,352,1,2,48,15,dcdnoyf6kzhj46iyfm7xq43fy,1,70,3.2,2024-05-18T15:07:45.499Z,2024-05-18T15:07:49Z,5037923197,213,3.12,5037923187,56,Right,5037923193,141,3.7,5037923195,212,14.7,5037923191,140,56.0,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688880073,353,1,2,48,18,dcdnoyf6kzhj46iyfm7xq43fy,1,56,3.7,2024-05-18T15:07:48.915Z,2024-05-18T15:07:50Z,5037923351,140,56.4,5037923361,212,8.3,5037923345,56,Right,5037923355,141,15.9,5037923365,213,1.52,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688880111,354,1,2,48,20,dcdnoyf6kzhj46iyfm7xq43fy,1,56.4,15.9,2024-05-18T15:07:49.955Z,2024-05-18T15:07:51Z,5037923557,213,4.49,5037923553,212,8.9,5037923543,140,54.5,5037923547,141,3.2,5037923539,56,Right,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688880139,355,1,2,48,21,dcdnoyf6kzhj46iyfm7xq43fy,1,54.5,3.2,2024-05-18T15:07:51.403Z,2024-05-18T15:07:52Z,5037923667,212,7.3,5037923663,140,56.8,5037923665,141,13.4,5037923661,56,Right,5037923669,213,1.24,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688880221,356,1,2,48,23,dcdnoyf6kzhj46iyfm7xq43fy,1,56.8,13.4,2024-05-18T15:07:53.588Z,2024-05-18T15:07:56Z,5037924151,213,3.81,5037924149,212,12.0,5037924145,140,47.8,5037924147,141,2.5,5037924143,56,Back,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688880313,357,1,2,48,26,dcdnoyf6kzhj46iyfm7xq43fy,1,45.4,2.5,2024-05-18T15:07:56.091Z,2024-05-18T15:08:00Z,5037924701,213,2.74,5037924699,212,8.0,5037924691,140,38.4,5037924695,141,7.1,5037924687,56,Back,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
